Folder Number;Image Number;Image Description;Date;Licence;Place Name;Place in TWKM Database;Holder Name;Holder in TWKM Website;Provenance Name;Distinct Provenance Name;Provenance in TWKM Website;Provenance TWKM Database;Artefact Name;Artefact Type;Artefact Type in TWKM Database;Artefact in TWKM Database;Catalogue Number;Artefact Publication;Artefact Publication Zotero;Inventory Number;Note;Creator of Image;Collection Name;Editing State
1;KHM_1978_F46_R01_02;Unknown Provenance, Column, Right side;1978;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 101);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 101;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 121.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
1;KHM_1978_F46_R01_03;Unknown Provenance, Column, Right side;1978;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 101);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 101;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 121.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
3;KHM_1986_F241_R04_20;Unknown Provenance, Doorway Column;1986;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 101);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 101;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 121. Further Publication: Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin. Plate 54.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Bodega;ready
3;KHM_1986_F241_R04_21;Unknown Provenance, Doorway Column;1986;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 101);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 101;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 121. Further Publication: Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin. Plate 54.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Bodega;ready
3;KHM_1986_F241_R04_22;Unknown Provenance, Doorway Column;1986;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 101);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 101;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 121. Further Publication: Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin. Plate 54.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Bodega;ready
3;KHM_1986_F241_R04_23;Unknown Provenance, Doorway Column;1986;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 101);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 101;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 121. Further Publication: Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin. Plate 54.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Bodega;ready
3;KHM_1986_F241_R04_24;Unknown Provenance, Doorway Column;1986;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 101);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 101;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 121. Further Publication:  Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin. Plate 54.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Bodega;ready
3;KHM_1986_F241_R04_25;Unknown Provenance, Doorway Column;1986;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 101);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 101;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 121. Further Publication: Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin. Plate 54.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Bodega;ready
3;KHM_1986_F241_R05_26;Unknown Provenance, Doorway Column;1986;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 101);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 101;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 121. Further Publication: Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin. Plate 54.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Bodega;ready
1;KHM_1978_F46_R01_05;Unknown Provenance, Column;1978;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 102);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 102;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 122.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
1;KHM_1980_F76_R06_32;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 102);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 102;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 122.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
1;KHM_1980_F76_R06_34;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 102);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 102;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 122.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
1;KHM_1980_F78_R02_09;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 102);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 102;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 122.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
1;KHM_1980_F77_R05_28;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 102);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 102;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 122;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
1;KHM_1980_F77_R05_29;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 102);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 102;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 122.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
5;KHM_1990_F336_R07_35;Unknown Provenance, Column;1990;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 102);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 102;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 122.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
5;KHM_1990_F336_R07_36;Unknown Provenance, Column;1990;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 102);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 102;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 122.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Permanent Exhibition;ready
2;KHM_1982_F134_R06_31;Unknown Provenance, Column;1982;CC BY 4.0;Mérida;;Ermita de Santa Isabel;http://mayawoerterbuch.de/museums/ermita-de-santa-isabel/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 109);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 109;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 129.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Ermita de Santa Isabel: Garden;ready
2;KHM_1982_F134_R06_32;Unknown Provenance, Column;1982;CC BY 4.0;Mérida;;Ermita de Santa Isabel;http://mayawoerterbuch.de/museums/ermita-de-santa-isabel/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 109);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 109;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 129.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Ermita de Santa Isabel: Garden;ready
1;KHM_1978_F45_R07_37;Unknown Provenance, Column;1978;CC BY 4.0;Mérida;;;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 111);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 111;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 131.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;ready
1;KHM_1980_F72_R01_01;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;;;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 111);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 111;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 131.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;ready
1;KHM_1980_F72_R01_02;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;;;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 111);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 111;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 131.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;ready
1;KHM_1980_F72_R01_03;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;;;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 111);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 111;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 131.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;ready
1;KHM_1980_F72_R01_04;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;;;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 111);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 111;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 131.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;ready
1;KHM_1980_F72_R01_05;Unknown Provenance, Column;1980;CC BY 4.0;Mérida;;;;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 111);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 111;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 131.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;ready
6;KHM_1992_F414_R03_14;Unknown Provenance, Column;1992;CC BY 4.0;Mérida;;Museo Regional de Antropología Palacio Cantón;http://mayawoerterbuch.de/museums/museo-regional-de-antropologia-palacio-canton/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 111);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 111;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 131.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Antropología Palacio Cantón: Bodega;ready
4;KHM_1989_F321_R03_15;Unknown Provenance, Column;1989;CC BY 4.0;Campeche;;Museo Regional de Campeche Casa Teniente del Rey;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo Regional de Campeche Casa Teniente del Rey: Permanent Exhibition;ready
9;KHM_2006_F583_R02_07;Unknown Provenance, Column;2006;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
9;KHM_2006_F583_R03_08;Unknown Provenance, Column;2006;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
9;KHM_2006_F583_R03_09;Unknown Provenance, Column;2006;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin. Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1978_F49_R04_20;Unknown Provenance, Column;1978;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1980_F82_R03_17;Unknown Provenance, Column;1980;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;Tunkuyi?;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1980_F82_R03_18;Unknown Provenance, Column;1980;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;Tunkuyi?;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1980_F82_R04_19;Unknown Provenance, Column;1980;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;Tunkuyi?;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1980_F82_R04_20;Unknown Provenance, Column;1980;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;Tunkuyi?;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1980_F82_R04_21;Unknown Provenance, Column;1980;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;Tunkuyi?;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1980_F87_R01_05;Unknown Provenance, Column;1980;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1980_F87_R01_06;Unknown Provenance, Column;1980;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1980_F87_R01_07;Unknown Provenance, Column;1980;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
1;KHM_1980_F87_R01_08;Unknown Provenance, Column;1980;CC BY 4.0;Campeche;;Museo de Arquitectura Maya Baluarte de la Soledad;http://mayawoerterbuch.de/museums/museo-de-arquitectura-maya-baluarte-de-la-soledad/;Unknown Provenance;PNK;;;Unknown Provenance, Column (PNK: KHM 3 - 27);Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 27;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 65.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;Museo de Arquitectura Maya Baluarte de la Soledad: Permanent Exhibition;ready
