Folder Number;Image Number;Image Description ;Date;License;Place;Specific Location;Place in TWKM Database;Holder;Distinct Holder Name ;Holder in TWKM Website;Archaeological Site;Distinct Archaeological Site Name;Archaeological Site in TWKM Website;Archaeological Site in TWKM Database;Artefact Name;Distinct Artefact Name;Artefact Type;Artefact Type in TWKM Database;Artefact in TWKM Database;Catalogue Number;Publication;Zotero-ID;Inventory Number;Note;Creator of Image;Publications;Collection ;Editing State
2;KHM_1982_F115_R03_16;PNK, Pillar, Right side, A2;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Pillar;PNK: KHM 3 - 44;Pillar;http://idiom-projekt.de/voc/artefacttype/concept000081;;KHM 3 - 44;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 77.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R03_17;PNK, Glyphic fragments;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragments;PNK: KHM 3 - 67-94;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 67-94;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 97.;idiom_bibliography/items/itemKey/IS32CFSP;;Wall of the Museo del Camino Real;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R04_18;PNK, Glyphic fragments;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragments;PNK: KHM 3 - 67-94;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 67-94;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 97.;idiom_bibliography/items/itemKey/IS32CFSP;;Wall of the Museo del Camino Real;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R04_19;PNK, Pillar, Front side;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Pillar;PNK: KHM 3 - 44;Pillar;http://idiom-projekt.de/voc/artefacttype/concept000081;;KHM 3 - 44;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 77.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R04_20;PNK, Pillar, Front side, Detail;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Pillar;PNK: KHM 3 - 44;Pillar;http://idiom-projekt.de/voc/artefacttype/concept000081;;KHM 3 - 44;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 77.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R04_21;PNK, Column and Capital;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Column;PNK: KHM 3 - 52;Column;http://idiom-projekt.de/voc/artefacttype/concept000080;;KHM 3 - 52;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 85.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R04_21;PNK, Column and Capital;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Capital;PNK: KHM 3 - 59;Capital;http://idiom-projekt.de/voc/artefacttype/concept000083;;KHM 3 - 59;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 85.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R04_22;PNK, Capital, Front side;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Capital;PNK: KHM 3 - 59;Capital;http://idiom-projekt.de/voc/artefacttype/concept000083;;KHM 3 - 59;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 85.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R04_23;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 67;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 67;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 97.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R05_24;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 68;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 68;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 97.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R05_25;PNK, Slab;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 69;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 69;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 98.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R05_26;PNK, Slab;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 70;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 70;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 99.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R05_27;PNK, Slab;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 71;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 71;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 97.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R05_28;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 72;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 72;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 97.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R05_29;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 73;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 73;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 100.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R06_30;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 76;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 76;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 102.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R06_31;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 77;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 77;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 102.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R06_32;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 78;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 78;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 103.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R06_33;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 79;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 79;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 103.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R06_34;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 80;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 80;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 97.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R06_35;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 81;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 81;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 97.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R07_36;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 82;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 82;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 104.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R07_37;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 83;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 83;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 105.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F115_R07_38;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 85;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 85;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 106.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R01_01;PNK, Capital, Front side;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Capital;PNK: KHM 3 - 56;Capital;http://idiom-projekt.de/voc/artefacttype/concept000083;;KHM 3 - 56;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 82.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R01_02;PNK, Capital, Left side;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Capital;PNK: KHM 3 - 56;Capital;http://idiom-projekt.de/voc/artefacttype/concept000083;;KHM 3 - 56;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 82. Further Publication: Mayer, Karl Herbert (1991): Maya Monuments: Sculptures of Unknown Provenance, Supplement 3. Maya Monuments 6. Von Flemming, Berlin.  Plate 102;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R01_03;PNK, Capital, Right side;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Capital;PNK: KHM 3 - 56;Capital;http://idiom-projekt.de/voc/artefacttype/concept000083;;KHM 3 - 56;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 82. Further Publication: Mayer, Karl Herbert (1991): Maya Monuments: Sculptures of Unknown Provenance, Supplement 3. Maya Monuments 6. Von Flemming, Berlin.  Plate 102;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R01_04;PNK, Capital, Front side;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Capital;PNK: KHM 3 - 57;Capital;http://idiom-projekt.de/voc/artefacttype/concept000083;;KHM 3 - 57;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 83.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R01_05;PNK, Capital, Left side;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Capital;PNK: KHM 3 - 57;Capital;http://idiom-projekt.de/voc/artefacttype/concept000083;;KHM 3 - 57;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 89.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R02_07;PNK, Lintel, Underside;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Lintel;PNK: KHM 3 - 63;Lintel;http://idiom-projekt.de/voc/artefacttype/concept000084;;KHM 3 - 63;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 93.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R02_08;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 87;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 87;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 108.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R02_09;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 88;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 88;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 109.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R02_10;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 89;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 89;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 110.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R02_11;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 84;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 84;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 106.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R02_12;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 86;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 86;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 107.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R03_13;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 90;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 90;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 111.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
2;KHM_1982_F116_R03_14;PNK, Panel;1982;CC By 4.0;Hecelchakán;;;Museo Arqueológico de Hecelchakán;MHCL;http://mayawoerterbuch.de/museums/museo-arqueologico-de-hecelchakan/;PNK;PNK;;;PNK, Fragment;PNK: KHM 3 - 91;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 3 - 91;Mayer, Karl Herbert (1984): Maya Monuments: Sculptures of Unknown Provenance in Middle America. Maya Monuments 3. von Flemming, Berlin.  Plate 112.;idiom_bibliography/items/itemKey/IS32CFSP;;;Karl Herbert Mayer;;MHCL;public
